"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2014","Lithuania","Current prices, million euro","Exports of services","5,908.4",""
"2014","Lithuania","Current prices, million euro","Imports of goods and services","28,898.5",""
"2014","Lithuania","Current prices, million euro","Imports of goods","24,686.4",""
"2014","Lithuania","Current prices, million euro","Imports of services","4,212.1",""
"2014","Lithuania","Current prices, million euro","External balance of goods and services","759.5",""
"2014","Lithuania","Current prices, million euro","External balance - Goods","-936.8",""
"2014","Lithuania","Current prices, million euro","External balance - Services","1,696.3",""
"2014","Lithuania","Current prices, million euro","Compensation of employees","14,623.9",""
"2014","Lithuania","Current prices, million euro","Wages and salaries","11,516.7",""
"2014","Lithuania","Current prices, million euro","Employers' social contributions","3,107.2",""
"2014","Lithuania","Current prices, million euro","Operating surplus and mixed income, gross","18,282.5",""
"2014","Lithuania","Current prices, million euro","Taxes on production and imports less subsidies","3,661.9",""
"2014","Lithuania","Current prices, million euro","Taxes on production and imports","4,166.6",""
"2014","Lithuania","Current prices, million euro","Subsidies","504.7",""
"2014","Lithuania","Current prices, million euro","Taxes less subsidies on products","3,500.6",""
"2014","Lithuania","Current prices, million euro","Taxes on products","3,940.3",""
"2014","Lithuania","Current prices, million euro","Subsidies on products","439.7",""
"2014","Lithuania","Current prices, million euro","Statistical discrepancy (production approach)","0.0",""
"2014","Lithuania","Current prices, million euro","Statistical discrepancy (expenditure approach)","0.0",""
"2014","Lithuania","Current prices, million euro","Statistical discrepancy (income approach)","0.0",""
"2014","Lithuania","Current prices, million euro","Final consumption expenditure and gross capital formation","35,808.8",""
"2014","Lithuania","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","65,466.8",""
"2014","Luxembourg","Current prices, million euro","Gross domestic product at market prices","49,824.5",""
"2014","Luxembourg","Current prices, million euro","Value added, gross","44,396.1",""
"2014","Luxembourg","Current prices, million euro","Final consumption expenditure","23,741.5",""
"2014","Luxembourg","Current prices, million euro","Final consumption expenditure of general government","8,341.0",""
"2014","Luxembourg","Current prices, million euro","Individual consumption expenditure of general government","5,115.2",""
"2014","Luxembourg","Current prices, million euro","Collective consumption expenditure of general government","3,225.8",""
"2014","Luxembourg","Current prices, million euro","Household and NPISH final consumption expenditure","15,400.5",""
"2014","Luxembourg","Current prices, million euro","Final consumption expenditure of households","14,653.4",""
"2014","Luxembourg","Current prices, million euro","Final consumption expenditure of NPISH","747.1",""
"2014","Luxembourg","Current prices, million euro","Actual individual consumption","20,515.7",""
"2014","Luxembourg","Current prices, million euro","Gross capital formation","9,934.9",""
"2014","Luxembourg","Current prices, million euro","Gross fixed capital formation","9,948.6",""
"2014","Luxembourg","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","-13.7",""
"2014","Luxembourg","Current prices, million euro","Changes in inventories","95.7",""
"2014","Luxembourg","Current prices, million euro","Acquisitions less disposals of valuables","-109.5",""
"2014","Luxembourg","Current prices, million euro","Exports of goods and services","105,930.4",""
"2014","Luxembourg","Current prices, million euro","Exports of goods","21,889.1",""
"2014","Luxembourg","Current prices, million euro","Exports of services","84,041.4",""
"2014","Luxembourg","Current prices, million euro","Imports of goods and services","89,782.3",""
"2014","Luxembourg","Current prices, million euro","Imports of goods","20,444.4",""
"2014","Luxembourg","Current prices, million euro","Imports of services","69,337.9",""
"2014","Luxembourg","Current prices, million euro","External balance of goods and services","16,148.1",""
"2014","Luxembourg","Current prices, million euro","External balance - Goods","1,444.7",""
"2014","Luxembourg","Current prices, million euro","External balance - Services","14,703.4",""
"2014","Luxembourg","Current prices, million euro","Compensation of employees","24,045.0",""
"2014","Luxembourg","Current prices, million euro","Wages and salaries","20,755.4",""
"2014","Luxembourg","Current prices, million euro","Employers' social contributions","3,289.6",""
"2014","Luxembourg","Current prices, million euro","Operating surplus and mixed income, gross","19,957.3",""
"2014","Luxembourg","Current prices, million euro","Taxes on production and imports less subsidies","5,822.2",""
"2014","Luxembourg","Current prices, million euro","Taxes on production and imports","6,573.9",""
"2014","Luxembourg","Current prices, million euro","Subsidies","751.7",""
"2014","Luxembourg","Current prices, million euro","Taxes less subsidies on products","5,428.4",""
"2014","Luxembourg","Current prices, million euro","Taxes on products","5,703.7",""
"2014","Luxembourg","Current prices, million euro","Subsidies on products","275.3",""
"2014","Luxembourg","Current prices, million euro","Statistical discrepancy (production approach)","0.0",""
"2014","Luxembourg","Current prices, million euro","Statistical discrepancy (expenditure approach)","0.0",""
"2014","Luxembourg","Current prices, million euro","Statistical discrepancy (income approach)","0.0",""
"2014","Luxembourg","Current prices, million euro","Final consumption expenditure and gross capital formation","33,676.4",""
"2014","Luxembourg","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","139,606.8",""
"2014","Hungary","Current prices, million euro","Gross domestic product at market prices","105,547.0",""
"2014","Hungary","Current prices, million euro","Value added, gross","89,034.0",""
"2014","Hungary","Current prices, million euro","Final consumption expenditure","74,232.2",""
"2014","Hungary","Current prices, million euro","Final consumption expenditure of general government","21,085.5",""
"2014","Hungary","Current prices, million euro","Individual consumption expenditure of general government","10,357.7",""
"2014","Hungary","Current prices, million euro","Collective consumption expenditure of general government","10,727.8",""
"2014","Hungary","Current prices, million euro","Household and NPISH final consumption expenditure","53,146.7",""
"2014","Hungary","Current prices, million euro","Final consumption expenditure of households","51,423.3",""
"2014","Hungary","Current prices, million euro","Final consumption expenditure of NPISH","1,723.4",""
"2014","Hungary","Current prices, million euro","Actual individual consumption","63,504.3",""
"2014","Hungary","Current prices, million euro","Gross capital formation","24,579.6",""
"2014","Hungary","Current prices, million euro","Gross fixed capital formation","23,398.7",""
"2014","Hungary","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","1,180.9",""
"2014","Hungary","Current prices, million euro","Changes in inventories","1,044.5",""
